Area_Name,Major_Text,Crime_Count
Redbridge,Criminal Damage,12
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,11
Redbridge,Criminal Damage,8
Redbridge,Criminal Damage,9
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,40
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,32
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,33
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,44
Redbridge,Criminal Damage,1
Redbridge,Criminal Damage,37
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,31
Redbridge,Criminal Damage,7
Redbridge,Criminal Damage,36
Redbridge,Criminal Damage,6
Redbridge,Criminal Damage,28
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,36
Redbridge,Criminal Damage,4
Redbridge,Criminal Damage,37
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,32
Redbridge,Criminal Damage,5
Redbridge,Criminal Damage,26
Redbridge,Criminal Damage,3
Redbridge,Criminal Damage,25
Redbridge,Drugs,5
Redbridge,Drugs,7
Redbridge,Drugs,5
Redbridge,Drugs,1
Redbridge,Drugs,9
Redbridge,Drugs,7
Redbridge,Drugs,8
Redbridge,Drugs,1
Redbridge,Drugs,7
Redbridge,Drugs,12
Redbridge,Drugs,7
Redbridge,Drugs,7
Redbridge,Drugs,10
Redbridge,Drugs,4
Redbridge,Drugs,1
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,1
Redbridge,Drugs,0
Redbridge,Drugs,0
Redbridge,Drugs,113
Redbridge,Drugs,101
Redbridge,Drugs,93
Redbridge,Drugs,83
Redbridge,Drugs,90
Redbridge,Drugs,80
Redbridge,Drugs,70
Redbridge,Drugs,96
Redbridge,Drugs,57
Redbridge,Drugs,91
Redbridge,Drugs,94
Redbridge,Drugs,50
Redbridge,Drugs,44
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,8
Redbridge,Fraud and Forgery,4
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,6
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,2
Redbridge,Fraud and Forgery,0
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,1
Redbridge,Fraud and Forgery,5
Redbridge,Fraud and Forgery,3
Redbridge,Fraud and Forgery,2
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,2
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,1
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,0
Redbridge,Other Notifiable,2
Redbridge,Other Notifiable,1
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,34
Redbridge,Other Notifiable,30
Redbridge,Other Notifiable,39
Redbridge,Other Notifiable,38
Redbridge,Other Notifiable,32
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,33
Redbridge,Other Notifiable,31
Redbridge,Other Notifiable,31
Redbridge,Other Notifiable,59
Redbridge,Other Notifiable,35
Redbridge,Other Notifiable,28
Redbridge,Robbery,4
Redbridge,Robbery,3
Redbridge,Robbery,1
Redbridge,Robbery,3
Redbridge,Robbery,4
Redbridge,Robbery,4
Redbridge,Robbery,7
Redbridge,Robbery,1
Redbridge,Robbery,3
Redbridge,Robbery,1
Redbridge,Robbery,2
Redbridge,Robbery,7
Redbridge,Robbery,4
Redbridge,Robbery,49
Redbridge,Robbery,44
Redbridge,Robbery,33
Redbridge,Robbery,48
Redbridge,Robbery,33
Redbridge,Robbery,40
Redbridge,Robbery,38
Redbridge,Robbery,59
Redbridge,Robbery,62
Redbridge,Robbery,40
Redbridge,Robbery,55
Redbridge,Robbery,63
Redbridge,Robbery,45
Redbridge,Sexual Offences,23
Redbridge,Sexual Offences,16
Redbridge,Sexual Offences,30
Redbridge,Sexual Offences,64
Redbridge,Sexual Offences,23
Redbridge,Sexual Offences,29
Redbridge,Sexual Offences,18
Redbridge,Sexual Offences,32
Redbridge,Sexual Offences,25
Redbridge,Sexual Offences,32
Redbridge,Sexual Offences,39
Redbridge,Sexual Offences,29
Redbridge,Sexual Offences,26
Redbridge,Sexual Offences,19
Redbridge,Sexual Offences,11
Redbridge,Sexual Offences,19
Redbridge,Sexual Offences,14
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,18
Redbridge,Sexual Offences,14
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,20
Redbridge,Sexual Offences,15
Redbridge,Sexual Offences,24
Redbridge,Sexual Offences,10
Redbridge,Sexual Offences,18
Redbridge,Theft and Handling,3
Redbridge,Theft and Handling,6
Redbridge,Theft and Handling,1
Redbridge,Theft and Handling,1
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,1
Redbridge,Theft and Handling,2
Redbridge,Theft and Handling,3
Redbridge,Theft and Handling,2
Redbridge,Theft and Handling,2
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,2
Redbridge,Theft and Handling,4
Redbridge,Theft and Handling,20
Redbridge,Theft and Handling,26
Redbridge,Theft and Handling,25
Redbridge,Theft and Handling,32
Redbridge,Theft and Handling,32
Redbridge,Theft and Handling,26
Redbridge,Theft and Handling,29
Redbridge,Theft and Handling,25
Redbridge,Theft and Handling,32
Redbridge,Theft and Handling,27
Redbridge,Theft and Handling,32
Redbridge,Theft and Handling,38
Redbridge,Theft and Handling,33
Redbridge,Theft and Handling,202
Redbridge,Theft and Handling,172
Redbridge,Theft and Handling,193
Redbridge,Theft and Handling,192
Redbridge,Theft and Handling,209
Redbridge,Theft and Handling,212
Redbridge,Theft and Handling,223
Redbridge,Theft and Handling,221
Redbridge,Theft and Handling,217
Redbridge,Theft and Handling,218
Redbridge,Theft and Handling,208
Redbridge,Theft and Handling,207
Redbridge,Theft and Handling,200
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,48
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,33
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,61
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,60
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,47
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,31
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,40
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,39
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,36
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,56
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,40
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,34
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,0
Redbridge,Theft and Handling,43
Redbridge,Theft and Handling,50
Redbridge,Theft and Handling,65
Redbridge,Theft and Handling,90
Redbridge,Theft and Handling,90
Redbridge,Theft and Handling,106
Redbridge,Theft and Handling,84
Redbridge,Theft and Handling,75
Redbridge,Theft and Handling,81
Redbridge,Theft and Handling,79
Redbridge,Theft and Handling,81
Redbridge,Theft and Handling,85
Redbridge,Theft and Handling,76
Redbridge,Theft and Handling,87
Redbridge,Theft and Handling,11
Redbridge,Theft and Handling,14
Redbridge,Theft and Handling,8
Redbridge,Theft and Handling,4
Redbridge,Theft and Handling,12
Redbridge,Theft and Handling,20
Redbridge,Theft and Handling,12
Redbridge,Theft and Handling,22
Redbridge,Theft and Handling,17
Redbridge,Theft and Handling,20
Redbridge,Theft and Handling,21
Redbridge,Theft and Handling,19
Redbridge,Theft and Handling,13
Redbridge,Theft and Handling,151
Redbridge,Theft and Handling,146
Redbridge,Theft and Handling,132
Redbridge,Theft and Handling,114
Redbridge,Theft and Handling,128
Redbridge,Theft and Handling,124
Redbridge,Theft and Handling,116
Redbridge,Theft and Handling,148
Redbridge,Theft and Handling,213
Redbridge,Theft and Handling,142
Redbridge,Theft and Handling,167
Redbridge,Theft and Handling,169
Redbridge,Theft and Handling,140
Redbridge,Theft and Handling,97
Redbridge,Theft and Handling,79
Redbridge,Theft and Handling,98
Redbridge,Theft and Handling,136
Redbridge,Theft and Handling,98
Redbridge,Theft and Handling,115
Redbridge,Theft and Handling,89
Redbridge,Theft and Handling,100
Redbridge,Theft and Handling,81
Redbridge,Theft and Handling,91
Redbridge,Theft and Handling,88
Redbridge,Theft and Handling,105
Redbridge,Theft and Handling,80
Redbridge,Violence Against the Person,121
Redbridge,Violence Against the Person,88
Redbridge,Violence Against the Person,120
Redbridge,Violence Against the Person,133
Redbridge,Violence Against the Person,108
Redbridge,Violence Against the Person,128
Redbridge,Violence Against the Person,107
Redbridge,Violence Against the Person,141
Redbridge,Violence Against the Person,133
Redbridge,Violence Against the Person,96
Redbridge,Violence Against the Person,107
Redbridge,Violence Against the Person,96
Redbridge,Violence Against the Person,91
Redbridge,Violence Against the Person,150
Redbridge,Violence Against the Person,128
Redbridge,Violence Against the Person,144
Redbridge,Violence Against the Person,142
Redbridge,Violence Against the Person,178
Redbridge,Violence Against the Person,164
Redbridge,Violence Against the Person,167
Redbridge,Violence Against the Person,179
Redbridge,Violence Against the Person,159
Redbridge,Violence Against the Person,140
Redbridge,Violence Against the Person,156
Redbridge,Violence Against the Person,148
Redbridge,Violence Against the Person,154
Redbridge,Violence Against the Person,181
Redbridge,Violence Against the Person,182
Redbridge,Violence Against the Person,169
Redbridge,Violence Against the Person,205
Redbridge,Violence Against the Person,181
Redbridge,Violence Against the Person,174
Redbridge,Violence Against the Person,198
Redbridge,Violence Against the Person,181
Redbridge,Violence Against the Person,200
Redbridge,Violence Against the Person,183
Redbridge,Violence Against the Person,164
Redbridge,Violence Against the Person,154
Redbridge,Violence Against the Person,152
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,1
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,1
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,0
Redbridge,Violence Against the Person,11
Redbridge,Violence Against the Person,11
Redbridge,Violence Against the Person,9
Redbridge,Violence Against the Person,9
Redbridge,Violence Against the Person,8
Redbridge,Violence Against the Person,16
Redbridge,Violence Against the Person,9
Redbridge,Violence Against the Person,14
Redbridge,Violence Against the Person,7
Redbridge,Violence Against the Person,8
Redbridge,Violence Against the Person,9
Redbridge,Violence Against the Person,9
Redbridge,Violence Against the Person,4
Redbridge,Violence Against the Person,19
Redbridge,Violence Against the Person,24
Redbridge,Violence Against the Person,21
Redbridge,Violence Against the Person,27
Redbridge,Violence Against the Person,25
Redbridge,Violence Against the Person,35
Redbridge,Violence Against the Person,33
Redbridge,Violence Against the Person,29
Redbridge,Violence Against the Person,35
Redbridge,Violence Against the Person,35
Redbridge,Violence Against the Person,27
Redbridge,Violence Against the Person,22
Redbridge,Violence Against the Person,21
Redbridge,Violence Against the Person,45
Redbridge,Violence Against the Person,55
Redbridge,Violence Against the Person,49
Redbridge,Violence Against the Person,66
Redbridge,Violence Against the Person,53
Redbridge,Violence Against the Person,51
Redbridge,Violence Against the Person,43
Redbridge,Violence Against the Person,68
Redbridge,Violence Against the Person,55
Redbridge,Violence Against the Person,46
Redbridge,Violence Against the Person,59
Redbridge,Violence Against the Person,50
Redbridge,Violence Against the Person,65
Richmond upon Thames,Burglary,39
Richmond upon Thames,Burglary,36
Richmond upon Thames,Burglary,32
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,65
Richmond upon Thames,Burglary,47
Richmond upon Thames,Burglary,68
Richmond upon Thames,Burglary,51
Richmond upon Thames,Burglary,56
Richmond upon Thames,Burglary,39
Richmond upon Thames,Burglary,57
Richmond upon Thames,Burglary,56
Richmond upon Thames,Burglary,57
Richmond upon Thames,Burglary,90
Richmond upon Thames,Burglary,58
Richmond upon Thames,Burglary,46
Richmond upon Thames,Burglary,49
Richmond upon Thames,Burglary,44
Richmond upon Thames,Burglary,81
Richmond upon Thames,Burglary,46
Richmond upon Thames,Burglary,49
Richmond upon Thames,Burglary,77
Richmond upon Thames,Burglary,59
Richmond upon Thames,Burglary,80
Richmond upon Thames,Burglary,82
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,11
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,18
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,52
Richmond upon Thames,Criminal Damage,53
Richmond upon Thames,Criminal Damage,28
Richmond upon Thames,Criminal Damage,38
Richmond upon Thames,Criminal Damage,47
Richmond upon Thames,Criminal Damage,64
Richmond upon Thames,Criminal Damage,40
Richmond upon Thames,Criminal Damage,56
Richmond upon Thames,Criminal Damage,41
Richmond upon Thames,Criminal Damage,41
Richmond upon Thames,Criminal Damage,40
Richmond upon Thames,Criminal Damage,47
Richmond upon Thames,Criminal Damage,29
Richmond upon Thames,Criminal Damage,8
Richmond upon Thames,Criminal Damage,7
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,5
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,12
Richmond upon Thames,Criminal Damage,14
Richmond upon Thames,Criminal Damage,8
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,13
Richmond upon Thames,Criminal Damage,16
Richmond upon Thames,Criminal Damage,9
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,20
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,2
Richmond upon Thames,Criminal Damage,15
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,20
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,25
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,17
Richmond upon Thames,Criminal Damage,6
Richmond upon Thames,Criminal Damage,29
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,22
Richmond upon Thames,Criminal Damage,3
Richmond upon Thames,Criminal Damage,27
Richmond upon Thames,Criminal Damage,1
Richmond upon Thames,Criminal Damage,23
Richmond upon Thames,Drugs,5
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,3
Richmond upon Thames,Drugs,2
Richmond upon Thames,Drugs,5
Richmond upon Thames,Drugs,1
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,0
Richmond upon Thames,Drugs,37
Richmond upon Thames,Drugs,19
Richmond upon Thames,Drugs,16
Richmond upon Thames,Drugs,27
Richmond upon Thames,Drugs,24
Richmond upon Thames,Drugs,23
Richmond upon Thames,Drugs,29
Richmond upon Thames,Drugs,38
Richmond upon Thames,Drugs,40
Richmond upon Thames,Drugs,30
Richmond upon Thames,Drugs,16
Richmond upon Thames,Drugs,33
Richmond upon Thames,Drugs,19
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,4
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,5
Richmond upon Thames,Fraud and Forgery,0
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Fraud and Forgery,2
Richmond upon Thames,Fraud and Forgery,1
Richmond upon Thames,Other Notifiable,1
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,2
Richmond upon Thames,Other Notifiable,4
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,2
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,0
Richmond upon Thames,Other Notifiable,1
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,15
Richmond upon Thames,Other Notifiable,21
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,16
Richmond upon Thames,Other Notifiable,24
Richmond upon Thames,Other Notifiable,23
Richmond upon Thames,Other Notifiable,16
Richmond upon Thames,Other Notifiable,8
Richmond upon Thames,Other Notifiable,18
Richmond upon Thames,Other Notifiable,13
Richmond upon Thames,Other Notifiable,19
Richmond upon Thames,Other Notifiable,15
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,1
Richmond upon Thames,Robbery,0
Richmond upon Thames,Robbery,2
Richmond upon Thames,Robbery,13
Richmond upon Thames,Robbery,10
Richmond upon Thames,Robbery,6
Richmond upon Thames,Robbery,12
Richmond upon Thames,Robbery,8
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,9
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,9
Richmond upon Thames,Robbery,7
Richmond upon Thames,Robbery,5
Richmond upon Thames,Robbery,7
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,19
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,19
Richmond upon Thames,Sexual Offences,13
Richmond upon Thames,Sexual Offences,22
Richmond upon Thames,Sexual Offences,10
Richmond upon Thames,Sexual Offences,15
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,11
Richmond upon Thames,Sexual Offences,18
Richmond upon Thames,Sexual Offences,22
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,5
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,7
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,8
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,16
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,17
Richmond upon Thames,Sexual Offences,3
Richmond upon Thames,Sexual Offences,6
Richmond upon Thames,Sexual Offences,10
Richmond upon Thames,Theft and Handling,1
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,4
Richmond upon Thames,Theft and Handling,3
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,1
Richmond upon Thames,Theft and Handling,1
Richmond upon Thames,Theft and Handling,1
Richmond upon Thames,Theft and Handling,2
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,20
Richmond upon Thames,Theft and Handling,26
Richmond upon Thames,Theft and Handling,25
Richmond upon Thames,Theft and Handling,19
Richmond upon Thames,Theft and Handling,29
Richmond upon Thames,Theft and Handling,31
Richmond upon Thames,Theft and Handling,32
Richmond upon Thames,Theft and Handling,33
Richmond upon Thames,Theft and Handling,34
Richmond upon Thames,Theft and Handling,28
Richmond upon Thames,Theft and Handling,25
Richmond upon Thames,Theft and Handling,18
Richmond upon Thames,Theft and Handling,18
Richmond upon Thames,Theft and Handling,96
Richmond upon Thames,Theft and Handling,100
Richmond upon Thames,Theft and Handling,115
Richmond upon Thames,Theft and Handling,111
Richmond upon Thames,Theft and Handling,116
Richmond upon Thames,Theft and Handling,140
Richmond upon Thames,Theft and Handling,126
Richmond upon Thames,Theft and Handling,128
Richmond upon Thames,Theft and Handling,104
Richmond upon Thames,Theft and Handling,113
Richmond upon Thames,Theft and Handling,141
Richmond upon Thames,Theft and Handling,102
Richmond upon Thames,Theft and Handling,108
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,12
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,13
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,21
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,11
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,12
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,19
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,13
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,24
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,14
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,14
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,16
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,24
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,0
Richmond upon Thames,Theft and Handling,20
Richmond upon Thames,Theft and Handling,30
Richmond upon Thames,Theft and Handling,27
Richmond upon Thames,Theft and Handling,36
Richmond upon Thames,Theft and Handling,36
Richmond upon Thames,Theft and Handling,39
Richmond upon Thames,Theft and Handling,63
Richmond upon Thames,Theft and Handling,54
Richmond upon Thames,Theft and Handling,45
Richmond upon Thames,Theft and Handling,40
Richmond upon Thames,Theft and Handling,41
Richmond upon Thames,Theft and Handling,48
Richmond upon Thames,Theft and Handling,34
Richmond upon Thames,Theft and Handling,53
Richmond upon Thames,Theft and Handling,20
Richmond upon Thames,Theft and Handling,16
Richmond upon Thames,Theft and Handling,30
Richmond upon Thames,Theft and Handling,31
Richmond upon Thames,Theft and Handling,41
Richmond upon Thames,Theft and Handling,86
Richmond upon Thames,Theft and Handling,62
Richmond upon Thames,Theft and Handling,74
Richmond upon Thames,Theft and Handling,86
Richmond upon Thames,Theft and Handling,91
Richmond upon Thames,Theft and Handling,66
Richmond upon Thames,Theft and Handling,56
Richmond upon Thames,Theft and Handling,29
Richmond upon Thames,Theft and Handling,88
Richmond upon Thames,Theft and Handling,72
Richmond upon Thames,Theft and Handling,83
Richmond upon Thames,Theft and Handling,100
Richmond upon Thames,Theft and Handling,64
Richmond upon Thames,Theft and Handling,84
Richmond upon Thames,Theft and Handling,70
Richmond upon Thames,Theft and Handling,91
Richmond upon Thames,Theft and Handling,124
Richmond upon Thames,Theft and Handling,80
Richmond upon Thames,Theft and Handling,86
Richmond upon Thames,Theft and Handling,83
Richmond upon Thames,Theft and Handling,69
Richmond upon Thames,Theft and Handling,45
Richmond upon Thames,Theft and Handling,49
Richmond upon Thames,Theft and Handling,57
Richmond upon Thames,Theft and Handling,50
Richmond upon Thames,Theft and Handling,59
Richmond upon Thames,Theft and Handling,69
Richmond upon Thames,Theft and Handling,60
Richmond upon Thames,Theft and Handling,63
Richmond upon Thames,Theft and Handling,54
Richmond upon Thames,Theft and Handling,68
Richmond upon Thames,Theft and Handling,47
Richmond upon Thames,Theft and Handling,41
Richmond upon Thames,Theft and Handling,47
Richmond upon Thames,Violence Against the Person,55
Richmond upon Thames,Violence Against the Person,63
Richmond upon Thames,Violence Against the Person,46
Richmond upon Thames,Violence Against the Person,53
Richmond upon Thames,Violence Against the Person,65
Richmond upon Thames,Violence Against the Person,61
Richmond upon Thames,Violence Against the Person,51
Richmond upon Thames,Violence Against the Person,53
Richmond upon Thames,Violence Against the Person,63
Richmond upon Thames,Violence Against the Person,50
Richmond upon Thames,Violence Against the Person,46
Richmond upon Thames,Violence Against the Person,39
Richmond upon Thames,Violence Against the Person,48
Richmond upon Thames,Violence Against the Person,73
Richmond upon Thames,Violence Against the Person,65
Richmond upon Thames,Violence Against the Person,57
Richmond upon Thames,Violence Against the Person,70
Richmond upon Thames,Violence Against the Person,72
Richmond upon Thames,Violence Against the Person,92
Richmond upon Thames,Violence Against the Person,54
Richmond upon Thames,Violence Against the Person,67
Richmond upon Thames,Violence Against the Person,59
Richmond upon Thames,Violence Against the Person,75
Richmond upon Thames,Violence Against the Person,71
Richmond upon Thames,Violence Against the Person,76
Richmond upon Thames,Violence Against the Person,61
Richmond upon Thames,Violence Against the Person,98
Richmond upon Thames,Violence Against the Person,101
Richmond upon Thames,Violence Against the Person,97
Richmond upon Thames,Violence Against the Person,107
Richmond upon Thames,Violence Against the Person,87
